"21729","81717","10","All if it","None of it","2015-09-18 13:51:00"
"39748","16376","10","ternary operator","Heap memory","2015-09-18 13:51:01"
"52047","22312","10",,,"2015-09-18 13:51:01"
"96296","39770","10",,,"2015-09-18 13:51:01"
"28561","62152","10",,,"2015-09-18 13:51:02"
"39074","null","10","strings","ternary operators","2015-09-18 13:51:02"
"62152","28561","10",,,"2015-09-18 13:51:02"
"86381","66212","6","true and false statements","blocks and turnary operators","2015-09-18 13:51:02"
"43193","null","10",,,"2015-09-18 13:51:02"
"7120","49424","10",,,"2015-09-18 13:51:03"
"62402","null","10",,,"2015-09-18 13:51:04"
"77880","67265","10",,,"2015-09-18 13:51:04"
"90244","null","9","code blocks",,"2015-09-18 13:51:04"
"15156","80418","10",,,"2015-09-18 13:51:05"
"94068","null","10",,,"2015-09-18 13:51:07"
"null","74870","7",,,"2015-09-18 13:51:08"
"63148","65925","10","Spotting the mistakes in syntax ","Understanding Strings as objects","2015-09-18 13:51:10"
"null","21474","10","if statements",,"2015-09-18 13:51:10"
"65925","63148","10","For,while loops and ternary operators","getting used to using string methods","2015-09-18 13:51:11"
"35760","72966","6",,,"2015-09-18 13:51:12"
"79899","13365","10","Syntax","methods","2015-09-18 13:51:12"
"94833","85435","9","I feel good about the ternary operator now","I am still struggling with all the string methods.","2015-09-18 13:51:12"
"74270","14277","8","if statements","Blocks","2015-09-18 13:51:13"
"22958","84342","10","Ternary operator","objects","2015-09-18 13:51:13"
"6418","99529","9","String methods",,"2015-09-18 13:51:14"
"9901","31146","10",,,"2015-09-18 13:51:15"
"74870","null","6","All",,"2015-09-18 13:51:16"
"92073","39467","10",,,"2015-09-18 13:51:16"
"63608","96264","8",,,"2015-09-18 13:51:16"
"85435","94833","9","spotting errors in boolean statements","nothing really","2015-09-18 13:51:17"
"13963","74270","5","substrings","question marks and conditionals","2015-09-18 13:51:17"
"47598","9838","10",,,"2015-09-18 13:51:18"
"9838","19912","7",,,"2015-09-18 13:51:19"
"35760","72966","8",,,"2015-09-18 13:51:21"
"66458","33874","9",,,"2015-09-18 13:51:21"
"71530","61505","10",,,"2015-09-18 13:51:22"
"62883","21474","10","if statements",,"2015-09-18 13:51:24"
"null","46487","8","Blocks","Index","2015-09-18 13:51:25"
"null","null","10",,,"2015-09-18 13:51:25"
"13365","79899","10","Strings and if statements","ternary operators","2015-09-18 13:51:27"
"17870","16711","10",,,"2015-09-18 13:51:28"
"26613","65948","10","nest loop ","short-cut if loop","2015-09-18 13:51:31"
"60386","63882","10",,,"2015-09-18 13:51:31"
"76640","47393","10","Ternary Operators","Nothing :)","2015-09-18 13:51:34"
"31614","6743","10",,,"2015-09-18 13:51:35"
"58986","14834","6","if else statements",,"2015-09-18 13:51:41"
"30115","43344","9","ternary operator, if - else statements, ","syntax","2015-09-18 13:51:44"
"63882","60386","9","Strings/objects",,"2015-09-18 13:51:46"
"98535","52370","8",,,"2015-09-18 13:51:46"
"33874","66458","9",,,"2015-09-18 13:51:48"
"84342","22958","10","nested if statements","ternary operators","2015-09-18 13:51:48"
"41067","33362","10","ternary operator","spot the mistakes ","2015-09-18 13:51:51"
"90180","null","10",,,"2015-09-18 13:51:51"
"6743","31614","10",,"strings","2015-09-18 13:51:54"
"null","null","10","Loops","Boolean operations","2015-09-18 13:51:58"
"67015","59247","10","Learning about scopes and ternary operator","keeping track of variable change in while loops ","2015-09-18 13:52:12"
"8130","81389","7",,,"2015-09-18 13:52:14"
"88786","83966","10","ternary operator","string expressions","2015-09-18 13:52:16"
"20021","76640","10","while loop vs. if loop","ternary operator","2015-09-18 13:52:40"
"81389","8130","7",,,"2015-09-18 13:52:52"
"44283","20021","10",,,"2015-09-18 13:53:27"
"9474","25845","5",,,"2015-09-18 13:53:45"
"9474","25845","10",,,"2015-09-18 13:53:56"
"25845","9474","10",,,"2015-09-18 13:54:02"
"null","62402","10",,,"2015-09-18 13:56:09"
"null","62402","10",,,"2015-09-18 13:56:15"
"81463","62402","10",,,"2015-09-18 13:56:20"
"65948","26613","10","block VS minivan",,"2015-09-18 13:56:30"
"20021","44283","10",,,"2015-09-18 13:58:19"
"85255","79987","8","Conditionals,  ternary operator ","String subroutines","2015-09-18 14:02:14"
"4706","41049","10",,"Strings","2015-09-18 14:02:25"
"4706","7283","10",,,"2015-09-18 14:02:57"
"41210","28332","10",,,"2015-09-18 14:07:21"
"50836","94454","10",,,"2015-09-18 14:08:31"
"18179","39649","5",,,"2015-09-18 14:09:45"
"94454","50836","8",,,"2015-09-18 14:10:41"
"7283","4706","10",,,"2015-09-18 14:12:23"
"39649","18179","10","loops are cool",,"2015-09-18 14:13:07"
"28332","null","8","loops, syntax",,"2015-09-18 14:13:28"
"27122","77083","1","CS125","CS125","2015-09-18 14:32:49"
"41067","4706","10","ternary operator","spot the mistakes ","2015-09-18 14:41:55"
"41067","4706","10","ternary operator","spot the mistakes ","2015-09-18 14:42:04"
"29355","63229","10",,,"2015-09-18 14:43:11"
"63229","29355","10","ternary operator",,"2015-09-18 14:43:28"
"44878","68216","10","Ternary Operators and everything","Nothing","2015-09-18 14:46:40"
"68216","44878","10","Ternary operator, boolean expressions, loops","N/A","2015-09-18 14:47:31"
"34623","51197","7",,,"2015-09-18 14:47:37"
"51197","34623","8",,,"2015-09-18 14:48:14"
"70222","3154","5","if statements with else.","ternary operator with strings and concatenations.","2015-09-18 14:48:24"
"null","null","10","Boolean expressions, unary ","String operations","2015-09-18 14:48:45"
"87328","34623","8",,,"2015-09-18 14:48:55"
"40576","5733","10",,,"2015-09-18 14:49:02"
"18266","96742","8",,,"2015-09-18 14:49:11"
"5733","40576","9",,,"2015-09-18 14:49:14"
"18266","96742","8",,,"2015-09-18 14:49:21"
"90341","58518","5",,,"2015-09-18 14:49:23"
"56165","42304","10","understood the topics completely","having more practice with reading and finding the mistakes of given codes.","2015-09-18 14:49:26"
"3154","70222","8","4. composed of : one item ==> unary","3. spot the mistakes","2015-09-18 14:49:39"
"15550","36644","10",,,"2015-09-18 14:49:42"
"85244","70658","7","substring",,"2015-09-18 14:49:44"
"13458","23163","10",,,"2015-09-18 14:49:44"
"30925","17655","10",,,"2015-09-18 14:49:46"
"44227","83231","8",,,"2015-09-18 14:49:46"
"23163","13458","10",,,"2015-09-18 14:49:46"
"79679","null","10",,,"2015-09-18 14:49:48"
"70658","85244","10",,,"2015-09-18 14:49:48"
"58518","90341","10","ternary operators, for and while loops","none","2015-09-18 14:49:49"
"6570","52732","5",,,"2015-09-18 14:49:49"
"78413","60977","10",,,"2015-09-18 14:49:50"
"95788","52288","9",,,"2015-09-18 14:49:50"
"96742","18266","8",,,"2015-09-18 14:49:50"
"15244","89854","10",,,"2015-09-18 14:49:51"
"68258","60504","9",,"coding, still need to get more familiar","2015-09-18 14:49:52"
"null","null","10","Ternary operator",".equals","2015-09-18 14:49:52"
"null","79679","10",,,"2015-09-18 14:49:54"
"48749","68666","7",,,"2015-09-18 14:49:56"
"80858","57447","10",,,"2015-09-18 14:49:56"
"19605","25735","5","all of em",,"2015-09-18 14:49:56"
"97769","59590","8",,,"2015-09-18 14:49:58"
"81834","76219","10",,,"2015-09-18 14:49:58"
"42978","56610","10",,"spot the mastikes","2015-09-18 14:49:58"
"60508","64289","9",,,"2015-09-18 14:49:59"
"88407","19607","7",,,"2015-09-18 14:50:00"
"76873","22091","7",,,"2015-09-18 14:50:01"
"57447","80858","10",,,"2015-09-18 14:50:02"
"19607","88407","6",,,"2015-09-18 14:50:02"
"63679","60644","8","Ternary","None","2015-09-18 14:50:02"
"79463","60840","10",,,"2015-09-18 14:50:03"
"72917","89773","10",,,"2015-09-18 14:50:03"
"89854","15244","9",,"Syntax with java overall","2015-09-18 14:50:03"
"17655","30925","10",,,"2015-09-18 14:50:03"
"34818","52289","8","All of them ","Nothing","2015-09-18 14:50:04"
"70962","54165","6",,,"2015-09-18 14:50:04"
"23631","17445","7","Ternary Operators",,"2015-09-18 14:50:05"
"40560","25978","7","Operators","Nothing","2015-09-18 14:50:06"
"37451","50803","10",,,"2015-09-18 14:50:06"
"50803","37451","10",,,"2015-09-18 14:50:06"
"3840","91527","10",,,"2015-09-18 14:50:06"
"93800","93800","4","Pretty much everything",,"2015-09-18 14:50:06"
"98986","26523","10",,,"2015-09-18 14:50:07"
"29141","6605","10",,,"2015-09-18 14:50:07"
"17445","null","3","Ternary operator","Nothing","2015-09-18 14:50:08"
"89844","77377","10",,,"2015-09-18 14:50:08"
"67142","30083","9",,,"2015-09-18 14:50:10"
"98539","38552","10",,,"2015-09-18 14:50:10"
"42262","80821","10","everything but the below","terenary operator","2015-09-18 14:50:10"
"60504","68258","10",,,"2015-09-18 14:50:10"
"22091","76873","9",,,"2015-09-18 14:50:10"
"60977","78413","10",,,"2015-09-18 14:50:11"
"36269","null","8",,,"2015-09-18 14:50:12"
"6605","29141","10",,,"2015-09-18 14:50:12"
"38450","73099","10",,,"2015-09-18 14:50:12"
"58111","32270","10",,,"2015-09-18 14:50:13"
"15828","null","6","string manipulation, ternary operators",,"2015-09-18 14:50:13"
"91527","3840","10",,,"2015-09-18 14:50:13"
"44881","56239","7",,,"2015-09-18 14:50:14"
"55002","60697","10","If and While Statements","Everything else","2015-09-18 14:50:14"
"87570","93556","6",,,"2015-09-18 14:50:15"
"77377","89844","10",,,"2015-09-18 14:50:15"
"null","98539","10",,,"2015-09-18 14:50:15"
"54165","70962","8","Conditions","N/A","2015-09-18 14:50:17"
"29141","6605","10",,,"2015-09-18 14:50:18"
