"75802","86890","8","demo array",,"2015-09-30 13:48:10"
"15913","67598","10",,,"2015-09-30 13:48:12"
"91952","81391","10",,,"2015-09-30 13:48:15"
"32585","27424","9",,,"2015-09-30 13:48:15"
"33575","46167","10",,,"2015-09-30 13:48:23"
"5213","53703","8",,,"2015-09-30 13:48:25"
"67598","15913","7",,,"2015-09-30 13:48:27"
"36745","28270","9","Arrays",,"2015-09-30 13:48:29"
"48141","16907","10","Problem 3a!","None of them!","2015-09-30 13:48:30"
"85120","75285","6","Amazon",,"2015-09-30 13:48:30"
"15913","41481","5",,,"2015-09-30 13:48:34"
"47129","67985","7",,,"2015-09-30 13:48:34"
"59389","49162","10",,,"2015-09-30 13:48:35"
"23219","47030","9",,,"2015-09-30 13:48:39"
"90709","78155","3",,,"2015-09-30 13:48:42"
"37155","65680","8",,,"2015-09-30 13:48:44"
"65680","37155","9",,,"2015-09-30 13:48:46"
"90709","78155","3",,,"2015-09-30 13:48:46"
"35528","63221","8",,,"2015-09-30 13:48:46"
"95496","66582","10",,,"2015-09-30 13:48:47"
"75613","64471","6","I like to work on problems in class","I hope you can give us hints about MP during lectures.","2015-09-30 13:48:47"
"64471","75613","5","using nested loops","reading the code line by line","2015-09-30 13:48:48"
"78155","87861","7",,,"2015-09-30 13:48:49"
"66582","95496","10",,,"2015-09-30 13:48:49"
"49162","59389","10",,,"2015-09-30 13:48:53"
"63221","35528","8","following arrays","implementing arrays into code","2015-09-30 13:48:56"
"67985","47129","5","getting outputs from array","writing programs with 2 d arrays","2015-09-30 13:48:58"
"46167","33575","7",,,"2015-09-30 13:48:58"
"null","null","5",,,"2015-09-30 13:49:02"
"4255","86683","10","All if it","None of it","2015-09-30 13:49:05"
"62333","4642","8",,,"2015-09-30 13:49:07"
"50707","33585","8",,,"2015-09-30 13:49:13"
"80760","62669","8",,,"2015-09-30 13:49:15"
"33585","50707","4","simple array","mp4 and also pair programming at the same time!","2015-09-30 13:49:16"
"63334","88642","10",,,"2015-09-30 13:49:19"
"267","97920","10",,,"2015-09-30 13:49:19"
"4642","62333","10",,,"2015-09-30 13:49:20"
"87861","90709","6",,,"2015-09-30 13:49:22"
"28242","52875","9",,,"2015-09-30 13:49:26"
"7315","17304","8","2d arrays and iterating code",,"2015-09-30 13:49:28"
"86683","4255","5",,,"2015-09-30 13:49:30"
"10126","93265","9","amazon thing",,"2015-09-30 13:49:31"
"93265","10126","9",,,"2015-09-30 13:49:32"
"73723","98899","5",,,"2015-09-30 13:49:36"
"61368","95496","8",,,"2015-09-30 13:49:36"
"54462","68856","10",,,"2015-09-30 13:49:36"
"98899","17052","10",,,"2015-09-30 13:49:37"
"62669","80760","7",,,"2015-09-30 13:49:40"
"97920","267","6",,,"2015-09-30 13:49:41"
"30380","89351","7",,,"2015-09-30 13:49:41"
"51007","53703","9",,,"2015-09-30 13:49:42"
"6974","99742","9",,,"2015-09-30 13:49:42"
"68856","54462","4","2-D arrays",,"2015-09-30 13:49:42"
"27424","32585","10",,,"2015-09-30 13:49:46"
"21864","42550","10",,,"2015-09-30 13:49:49"
"53703","51007","9",,,"2015-09-30 13:49:51"
"95496","61368","10",,,"2015-09-30 13:49:55"
"21864","42550","8",,,"2015-09-30 13:49:58"
"98899","73723","5",,,"2015-09-30 13:49:59"
"6728","38925","9","arrays","iteration of multidimensional arrays","2015-09-30 13:50:01"
"3086","74708","5",,,"2015-09-30 13:50:02"
"22390","6728","10",,,"2015-09-30 13:50:05"
"61368","66582","7",,,"2015-09-30 13:50:05"
"66582","61368","10",,,"2015-09-30 13:50:06"
"74708","3086","9",,,"2015-09-30 13:50:06"
"88642","63334","10",,,"2015-09-30 13:50:07"
"94308","null","10","arrays",,"2015-09-30 13:50:18"
"17052","98899","10",,,"2015-09-30 13:50:18"
"38925","22390","10",,,"2015-09-30 13:50:19"
"62325","94308","10",,,"2015-09-30 13:50:30"
"23457","19983","8",,,"2015-09-30 13:50:42"
"97920","63213","6",,,"2015-09-30 13:50:44"
"97920","63213","10",,,"2015-09-30 13:50:45"
"19983","null","5",,,"2015-09-30 13:50:51"
"147","10126","8",,,"2015-09-30 13:50:51"
"28237","94308","10",,,"2015-09-30 13:50:58"
"52381","77016","6","nested loops","array addresses ","2015-09-30 13:51:02"
"77016","52381","8","Arrays",,"2015-09-30 13:51:06"
"77875","10126","8",,,"2015-09-30 13:51:40"
"10126","77875","8",,,"2015-09-30 13:51:52"
"94308","28237","10",,,"2015-09-30 13:52:20"
"null","90786","5",,,"2015-09-30 13:55:36"
"null","90786","10",,,"2015-09-30 13:55:45"
"90786","90786","10",,,"2015-09-30 13:55:56"
"90786","null","10",,,"2015-09-30 13:56:06"
"18879","69310","7",,,"2015-09-30 13:58:49"
"48860","1648","8",,,"2015-09-30 13:58:57"
"1648","48860","8",,,"2015-09-30 13:59:25"
"52681","4649","10",,,"2015-09-30 14:00:25"
"36216","72641","7",,,"2015-09-30 14:03:44"
"84808","39410","10",,,"2015-09-30 14:06:29"
"81971","55964","5",,,"2015-09-30 14:06:37"
"33601","74830","9",,,"2015-09-30 14:09:41"
"43715","85054","10",,,"2015-09-30 14:10:02"
"10774","7982","8",,,"2015-09-30 14:10:18"
"74830","33601","5","arrays","functions","2015-09-30 14:18:25"
"85054","43715","10",,,"2015-09-30 14:20:51"
"12189","25448","5",,,"2015-09-30 14:30:46"
"25448","12189","5",,,"2015-09-30 14:31:03"
"23442","31471","10",,,"2015-09-30 14:31:48"
"31471","23442","10",,,"2015-09-30 14:32:24"
"29086","35255","7",,,"2015-09-30 14:32:55"
"35255","29086","7",,,"2015-09-30 14:33:22"
"7890","78657","10",,,"2015-09-30 14:34:05"
"63158","85754","10",,,"2015-09-30 14:36:01"
"85754","63158","8",,,"2015-09-30 14:36:25"
"74055","32184","10",,,"2015-09-30 14:38:19"
"32184","74055","10",,,"2015-09-30 14:38:26"
"89738","32069","9",,,"2015-09-30 14:38:28"
"32069","89738","10",,,"2015-09-30 14:38:56"
"null","89407","10",,"I cannot find an partner cause I was late and everyone else had already had a partner. ","2015-09-30 14:39:09"
"87336","56885","7",,,"2015-09-30 14:39:24"
"11538","56885","6",,,"2015-09-30 14:39:43"
"56885","11538","9","Multi-dimensional arrays","N/A","2015-09-30 14:39:47"
"87336","11538","5",,,"2015-09-30 14:40:11"
"89351","30380","8",,,"2015-09-30 14:40:26"
"24152","20900","10","2d array",,"2015-09-30 14:40:44"
"56885","87336","9","Multi-dimensional arrays","N/A","2015-09-30 14:40:45"
"31921","69794","8",,,"2015-09-30 14:40:53"
"20900","24152","4","Everything","Nothing","2015-09-30 14:40:55"
"11538","87336","6",,,"2015-09-30 14:41:02"
"82541","6290","5",,,"2015-09-30 14:41:44"
"12716","62970","9","2 dimensional arrays",,"2015-09-30 14:42:00"
"6290","82541","7",,,"2015-09-30 14:42:02"
"60724","98192","5",,,"2015-09-30 14:42:31"
"9349","12255","7",,,"2015-09-30 14:42:37"
"38299","9562","10",,,"2015-09-30 14:42:52"
"9562","38299","8",,,"2015-09-30 14:43:01"
"98192","60724","10","array operation",,"2015-09-30 14:43:09"
"12255","9349","8","Multidimensional Arrays",,"2015-09-30 14:43:19"
"15937","51530","5",,,"2015-09-30 14:44:26"
"25887","58132","5",,,"2015-09-30 14:45:05"
"58132","25887","10",,,"2015-09-30 14:45:16"
"49957","68219","10",,,"2015-09-30 14:45:19"
"27770","2933","9","Going through the arrays",,"2015-09-30 14:45:20"
"68219","49957","10","ready to move on from 2d arrays",,"2015-09-30 14:45:24"
"12742","59988","7",,,"2015-09-30 14:45:28"
"38101","38669","6",,,"2015-09-30 14:45:31"
"69809","52924","10","two dimensional arrays",,"2015-09-30 14:45:35"
"2933","27770","10",,,"2015-09-30 14:45:41"
"74057","40270","7",,,"2015-09-30 14:45:46"
"45011","42921","8",,,"2015-09-30 14:45:56"
"28918","40772","5",,,"2015-09-30 14:45:57"
"38669","38101","8",,,"2015-09-30 14:45:59"
"79078","57332","5",,,"2015-09-30 14:46:02"
"51231","35025","4",,,"2015-09-30 14:46:09"
"35025","51231","6","2d arrays",,"2015-09-30 14:46:13"
"40772","28918","5",,,"2015-09-30 14:46:17"
"42921","45011","8",,,"2015-09-30 14:46:26"
"40270","74057","8",,,"2015-09-30 14:46:30"
"92158","40426","10",,,"2015-09-30 14:46:30"
"30926","98566","6","2D arrays","sorting","2015-09-30 14:46:40"
"56618","4940","10",,,"2015-09-30 14:46:42"
"4940","56618","8",,,"2015-09-30 14:46:47"
"57332","79078","8","returning booleans with arays","working through arrays with loops","2015-09-30 14:46:48"
"75548","66809","9","Arrays","N/A","2015-09-30 14:46:52"
"null","null","6","Array ",,"2015-09-30 14:46:56"
"98566","30926","8",,,"2015-09-30 14:46:57"
"38008","85808","5",,,"2015-09-30 14:46:59"
"64299","82851","9",,,"2015-09-30 14:47:01"
"41239","46782","5",,,"2015-09-30 14:47:02"
"null","null","6","Array ",,"2015-09-30 14:47:07"
"62549","78869","8","1D arrays","Nested for loops, finding values of the arrays","2015-09-30 14:47:09"
"66809","75548","7",,,"2015-09-30 14:47:12"
"77545","4481","7",,,"2015-09-30 14:47:16"
"20639","null","7",,,"2015-09-30 14:47:22"
"82851","64299","9",,,"2015-09-30 14:47:23"
"73166","95686","10",,,"2015-09-30 14:47:23"
"58904","80771","7","printing arrays with for loops and overwriting",,"2015-09-30 14:47:24"
"46782","41239","6","All","None","2015-09-30 14:47:28"
"20639","null","7",,,"2015-09-30 14:47:29"
"16141","768","8",,,"2015-09-30 14:47:29"
"74057","20788","7",,,"2015-09-30 14:47:33"
"null","null","10",,,"2015-09-30 14:47:35"
"null","null","8","Array ",,"2015-09-30 14:47:35"
"20788","74057","7",,,"2015-09-30 14:47:36"
"67286","14415","8",,,"2015-09-30 14:47:39"
"76301","74986","5",,,"2015-09-30 14:47:42"
"768","16141","9",,,"2015-09-30 14:47:43"
"14415","67286","6","2D arrays",,"2015-09-30 14:47:45"
"4769","72792","7",,,"2015-09-30 14:47:47"
"92914","69612","7","odd array ","for loops","2015-09-30 14:47:48"
"69794","31921","9",,,"2015-09-30 14:47:49"
"87052","74986","5",,,"2015-09-30 14:47:55"
"73926","36548","6",,,"2015-09-30 14:47:56"
"null","49413","7",,,"2015-09-30 14:47:57"
"49413","null","10",,,"2015-09-30 14:47:58"
"74986","76301","8",,,"2015-09-30 14:47:59"
"74986","87052","5",,,"2015-09-30 14:48:00"
"92902","76275","9","going through an array",,"2015-09-30 14:48:00"
"72792","4769","7","arrays are fun",,"2015-09-30 14:48:02"
"47877","73557","8",,,"2015-09-30 14:48:03"
"95686","73166","8",,,"2015-09-30 14:48:05"
"69612","92914","7",,,"2015-09-30 14:48:07"
"45227","6515","8",,,"2015-09-30 14:48:10"
"68627","34693","9",,,"2015-09-30 14:48:16"
"34693","68627","9",,,"2015-09-30 14:48:16"
"9130","39299","9","arrays","pointers","2015-09-30 14:48:19"
"74986","76301","5",,,"2015-09-30 14:48:20"
"9130","39299","9","arrays","pointers","2015-09-30 14:48:23"
"80771","58904","10",,,"2015-09-30 14:48:28"
"78869","62549","9",,"Arrays","2015-09-30 14:48:32"
"14267","17121","8","arays",,"2015-09-30 14:48:32"
"83590","27770","7",,,"2015-09-30 14:48:32"
"9130","15608","9","arrays","pointers","2015-09-30 14:48:35"
"76275","92902","5",,,"2015-09-30 14:48:41"
"6515","45227","9","2d array","none","2015-09-30 14:48:43"
"null","null","5",,,"2015-09-30 14:48:54"
"27770","83590","3",,,"2015-09-30 14:48:57"
"15608","9130","9",,,"2015-09-30 14:48:59"
"83991","16596","5",,"more practice on arrays","2015-09-30 14:48:59"
"39299","15608","9",,,"2015-09-30 14:49:00"
"79767","92277","8",,,"2015-09-30 14:49:03"
"null","null","5",,,"2015-09-30 14:49:05"
"76301","87052","5",,,"2015-09-30 14:49:09"
"16596","83991","1",,,"2015-09-30 14:49:10"
"39299","9130","9",,,"2015-09-30 14:49:15"
"35255","92978","5",,,"2015-09-30 14:49:18"
"92277","79767","5",,,"2015-09-30 14:49:25"
"87052","76301","5",,,"2015-09-30 14:49:33"
"18862","74830","10",,,"2015-09-30 14:49:49"
"74830","18862","5","Arrays",,"2015-09-30 14:49:52"
"26763","44559","4",,,"2015-09-30 14:50:12"
"80771","34693","10",,,"2015-09-30 14:50:13"
"44559","26763","7",,,"2015-09-30 14:50:19"
"31181","4339","10",,,"2015-09-30 14:50:22"
"11554","17230","9","nested loops",,"2015-09-30 14:50:28"
"6203","74574","6",,,"2015-09-30 14:50:35"
"52924","69809","6","comparing array cells in a one dimensional array","selection sort and 2 dimensional arrays and how to quickly do nested for loop problems (#3a)","2015-09-30 14:50:37"
"17230","11554","7",,,"2015-09-30 14:50:40"
"74574","6203","8",,,"2015-09-30 14:50:46"
"34594","35915","9",,,"2015-09-30 14:51:02"
"59988","12742","8","2D arrays","how to apply arrays to pixels and color","2015-09-30 14:51:06"
"71942","87304","5",,,"2015-09-30 14:51:31"
"87304","71942","7",,,"2015-09-30 14:51:33"
"35915","null","5",,,"2015-09-30 14:51:41"
"36290","37198","9",,,"2015-09-30 14:51:50"
"37198","36290","7",,,"2015-09-30 14:51:57"
"16400","56035","7","arrays","heaps","2015-09-30 14:52:06"
"55964","81971","6",,,"2015-09-30 14:52:07"
"34259","59288","10",,,"2015-09-30 14:52:08"
"5089","75690","8",,,"2015-09-30 14:52:08"
"19479","37284","5",,,"2015-09-30 14:52:09"
"66484","43577","6",,,"2015-09-30 14:52:10"
"55329","86854","9",,,"2015-09-30 14:52:16"
"35915","34594","5",,,"2015-09-30 14:52:18"
"75690","5089","8",,,"2015-09-30 14:52:18"
"37284","19479","10",,,"2015-09-30 14:52:21"
"43577","66484","6",,,"2015-09-30 14:52:22"
"54622","68165","8",,,"2015-09-30 14:52:22"
"38276","79209","8",,,"2015-09-30 14:52:23"
"97918","20189","10",,,"2015-09-30 14:52:25"
"68165","54622","10",,,"2015-09-30 14:52:28"
"4481","77545","9",,,"2015-09-30 14:52:33"
"79209","38276","5",,,"2015-09-30 14:52:34"
"86854","55329","8",,,"2015-09-30 14:52:39"
"56035","16400","8",,,"2015-09-30 14:52:40"
"59288","34259","7",,,"2015-09-30 14:52:42"
"17918","17918","4",,,"2015-09-30 14:52:48"
"14748","38276","5",,,"2015-09-30 14:52:54"
"51530","20189","5",,,"2015-09-30 14:53:03"
"2920","44300","6",,,"2015-09-30 14:53:03"
"30514","23825","6","following code","2D arrays","2015-09-30 14:53:08"
"27067","97648","8",,,"2015-09-30 14:53:11"
"38276","14748","5",,,"2015-09-30 14:53:12"
"44300","2920","8","arrays",,"2015-09-30 14:53:16"
"97648","27067","8",,,"2015-09-30 14:53:21"
"17121","14267","7","Arrays",,"2015-09-30 14:53:35"
"23825","30514","9","Booleans","2D Arrays","2015-09-30 14:53:46"
"54123","71127","10",,,"2015-09-30 14:54:18"
"52875","28242","7",,,"2015-09-30 14:54:50"
"69931","91594","7","2-D Arrays and loops","None, lecture went well","2015-09-30 14:54:59"
"82629","91244","10",,,"2015-09-30 14:56:09"
"4649","52681","8",,,"2015-09-30 14:56:35"
"19262","19262","5",,,"2015-09-30 15:01:08"
"71127","44540","10",,,"2015-09-30 15:04:55"
"21055","null","3",,,"2015-09-30 15:08:12"
"null","null","8",,,"2015-09-30 15:19:02"
"null","42435","10",,,"2015-09-30 15:19:26"
"null","null","8",,,"2015-09-30 15:20:11"
"null","null","10",,,"2015-09-30 15:20:31"
"86477","53490","5",,,"2015-09-30 15:48:39"
"44540","71127","8",,"How to access Arrays","2015-09-30 16:23:58"
"41700","32689","7","Arrays",,"2015-09-30 17:05:36"
"41700","69361","7","Arrays",,"2015-09-30 17:06:03"
"18584","24963","9",,,"2015-09-30 17:21:03"
"84931","32930","10",,,"2015-09-30 17:35:08"
"32930","84931","9",,,"2015-09-30 17:35:29"
"26227","73525","10",,,"2015-09-30 18:00:28"
"91244","82629","5",,,"2015-09-30 18:41:24"
"39410","null","10","Two-dimensional arrays",,"2015-09-30 20:24:08"
"null","90786","8",,,"2015-09-30 22:54:31"
"4339","31181","5",,,"2015-09-30 23:29:16"
"72641","36216","9",,,"2015-09-30 23:29:45"
"36216","72641","9",,,"2015-09-30 23:29:58"
"60630","67574","5",,,"2015-10-01 00:29:38"
"72451","42735","3",,,"2015-10-01 02:15:02"
"67574","60630","5",,,"2015-10-01 09:24:03"
"null","null","5",,,"2015-10-01 10:32:02"
"null","15730","4",,,"2015-10-01 12:03:21"
"59293","40623","9",,"the result value of a tricky code playing with a two-dimensional array","2015-10-01 13:49:34"
"40426","92158","10",,,"2015-10-01 20:02:41"
"53490","86477","10",,,"2015-10-01 20:03:19"
"90734","64197","10","visiting chicago this weekend","not much, arrays are going well, good lecture","2015-10-02 09:07:53"
"61370","84931","10",,,"2015-10-02 09:11:04"
"7112","79622","10",,,"2015-10-02 09:11:47"
"8731","26354","5",,,"2015-10-02 09:30:56"
"16184","41546","7",,,"2015-10-02 09:41:06"
"41546","16184","6",,,"2015-10-02 09:41:20"
"97982","11637","5",,,"2015-10-02 09:41:48"
"11637","97982","6",,,"2015-10-02 09:41:51"
"26509","26527","7",,,"2015-10-02 09:42:00"
"35185","33941","4","arrays",,"2015-10-02 09:42:56"
"33941","35185","9","Hex, decimal, binary conversion",,"2015-10-02 09:43:00"
"97457","80611","9","Base 16, Bit-wise operator","None","2015-10-02 09:44:11"
"96556","77114","10",,,"2015-10-02 09:44:31"
"77114","96556","3","Bitwise stuff",,"2015-10-02 09:44:41"
"45863","43823","8","hex",,"2015-10-02 09:45:21"
"58406","97334","10",,,"2015-10-02 09:45:23"
"80611","97457","5",,,"2015-10-02 09:45:29"
"null","23928","10",,,"2015-10-02 09:45:34"
"97457","80611","9","Base 16, Bit-wise operator","None","2015-10-02 09:45:40"
"23928","35705","10",,,"2015-10-02 09:45:43"
"17404","66380","7",,,"2015-10-02 09:45:45"
"97334","58406","10",,,"2015-10-02 09:45:46"
"30651","80611","5",,,"2015-10-02 09:45:46"
"66380","17404","10","all good",,"2015-10-02 09:45:54"
"84931","61370","10",,,"2015-10-02 09:45:55"
"26527","26509","9","conversion between base 10, base 2, and hexadecimal","bit-wise shifts","2015-10-02 09:46:05"
"61370","84931","9",,,"2015-10-02 09:46:16"
"99245","75843","10",,,"2015-10-02 09:46:17"
"45863","69361","8","hex",,"2015-10-02 09:46:23"
"69361","45863","8","bitwise shifts, hexadecimal numbers",,"2015-10-02 09:46:24"
"30466","13528","10",,,"2015-10-02 09:46:31"
"64773","37059","10",,,"2015-10-02 09:46:33"
"93062","73525","7",,,"2015-10-02 09:46:34"
"75843","99245","8","hexadecimal representation","multidimensional arrays","2015-10-02 09:46:38"
"55684","76665","5",,,"2015-10-02 09:46:38"
"53087","57301","8",,,"2015-10-02 09:46:47"
"95697","8864","9",,,"2015-10-02 09:46:47"
"8864","95697","10",,,"2015-10-02 09:46:48"
"14467","32689","10",,,"2015-10-02 09:46:50"
"13528","30466","10",,,"2015-10-02 09:46:51"
"73525","93062","6",,,"2015-10-02 09:46:54"
"37059","64773","9",,,"2015-10-02 09:46:55"
"35007","61007","5",,,"2015-10-02 09:46:56"
"71522","91594","5",,,"2015-10-02 09:47:01"
"33883","29953","10",,,"2015-10-02 09:47:02"
"29953","33883","10","Hexadecimals","None","2015-10-02 09:47:02"
"59293","46306","10",,,"2015-10-02 09:47:07"
"91215","33215","8",,,"2015-10-02 09:47:07"
"57301","53087","5",,,"2015-10-02 09:47:07"
"null","50823","6",,"base 16","2015-10-02 09:47:13"
"33215","91215","7",,,"2015-10-02 09:47:14"
"32930","97313","5",,,"2015-10-02 09:47:16"
"69361","43823","7","bitwise shifts, hexadecimal numbers",,"2015-10-02 09:47:20"
"9866","71351","10",,,"2015-10-02 09:47:21"
"12076","46877","10","arrays and hex digits",,"2015-10-02 09:47:21"
"33190","84808","10",,,"2015-10-02 09:47:24"
"55136","23741","10",,,"2015-10-02 09:47:24"
"57301","53087","5",,,"2015-10-02 09:47:25"
"80097","56489","10",,,"2015-10-02 09:47:25"
"61007","35007","10",,,"2015-10-02 09:47:27"
"76665","55684","8",,,"2015-10-02 09:47:29"
"31184","61007","10",,,"2015-10-02 09:47:30"
"23548","59681","10","hex","no","2015-10-02 09:47:31"
"43823","69361","8",,"hex","2015-10-02 09:47:32"
"50554","2743","9",,,"2015-10-02 09:47:34"
"23741","55136","8",,,"2015-10-02 09:47:34"
"13884","11246","10",,,"2015-10-02 09:47:37"
"21625","20736","9","everything","nothing","2015-10-02 09:47:37"
"71351","9866","9",,,"2015-10-02 09:47:40"
"15730","92756","9",,,"2015-10-02 09:47:41"
"56489","80097","5",,,"2015-10-02 09:47:41"
"84808","33190","10",,,"2015-10-02 09:47:42"
"null","null","9",,,"2015-10-02 09:47:43"
"57301","73589","5",,,"2015-10-02 09:47:44"
"53087","73589","8",,,"2015-10-02 09:47:44"
"12076","60585","10","arrays and hex digits",,"2015-10-02 09:47:46"
"65936","38431","10","hexadecimal",,"2015-10-02 09:47:47"
"84286","39651","10",,,"2015-10-02 09:47:48"
"38431","65936","8",,,"2015-10-02 09:47:49"
"50823","null","7",,"shifting","2015-10-02 09:47:50"
"38511","90844","5",,,"2015-10-02 09:47:51"
"90844","38511","5",,,"2015-10-02 09:47:52"
"11246","13884","10",,,"2015-10-02 09:47:52"
"32689","14467","10",,,"2015-10-02 09:47:55"
"73589","57301","5",,,"2015-10-02 09:47:56"
"18584","32439","10","hex numbers","being awake","2015-10-02 09:47:56"
"92756","15730","9",,,"2015-10-02 09:48:02"
"61007","31184","10",,,"2015-10-02 09:48:02"
"5031","74803","9",,,"2015-10-02 09:48:02"
"39651","84286","5","Hexadecimal numbers",,"2015-10-02 09:48:05"
"73589","53087","5",,,"2015-10-02 09:48:07"
"17034","81345","9",,,"2015-10-02 09:48:11"
"79677","74457","5",,,"2015-10-02 09:48:14"
"58878","50067","8",,,"2015-10-02 09:48:14"
"32439","18584","10","hex numbers","being italian","2015-10-02 09:48:16"
"49221","56788","9",,,"2015-10-02 09:48:17"
"59681","23548","10","understanding hexidecimal values","none","2015-10-02 09:48:20"
"56788","49221","9","hex",,"2015-10-02 09:48:20"
"24990","24963","10",,,"2015-10-02 09:48:26"
"81345","17034","9",,,"2015-10-02 09:48:28"
"24963","24990","10","Bitwise shifts",,"2015-10-02 09:48:28"
"67404","59246","10",,,"2015-10-02 09:48:28"
"74803","5031","9","Hex",,"2015-10-02 09:48:30"
"40623","64197","10",,,"2015-10-02 09:48:32"
"31184","35007","10",,,"2015-10-02 09:48:32"
"50067","41700","10",,,"2015-10-02 09:48:32"
"35007","31184","5",,,"2015-10-02 09:48:38"
"50067","41700","10",,,"2015-10-02 09:48:41"
"58878","41700","7",,,"2015-10-02 09:48:44"
"50067","41700","10",,,"2015-10-02 09:48:46"
"33913","37938","8",,,"2015-10-02 09:48:52"
"50067","58878","10",,,"2015-10-02 09:49:00"
"64197","90734","8",,,"2015-10-02 09:49:08"
"93986","null","8","bit-wise shifts","for loops","2015-10-02 09:49:11"
"68261","93986","8","Arrays, Hexadecimal conversion",,"2015-10-02 09:49:15"
"20252","33638","10","Hexadecimal representation","N.A","2015-10-02 09:49:21"
"64197","40623","8",,,"2015-10-02 09:49:31"
"98945","21463","10",,,"2015-10-02 09:49:33"
"21463","98945","6",,"Understanding the point of the bit wise operateors","2015-10-02 09:49:33"
"33638","20252","9",,,"2015-10-02 09:49:43"
"93986","68261","8","bit-wise shifts","for loops","2015-10-02 09:49:52"
"95321","94812","9","9",,"2015-10-02 09:49:52"
"94628","null","4",,,"2015-10-02 09:50:00"
"55684","76665","8",,,"2015-10-02 09:50:00"
"94812","95321","9",,,"2015-10-02 09:50:30"
"2770","56442","9",,,"2015-10-02 09:50:36"
"56442","2770","10",,,"2015-10-02 09:50:45"
"16540","62658","10","everything","none","2015-10-02 09:50:53"
"43702","38454","5",,,"2015-10-02 09:50:55"
"62658","16540","9",,,"2015-10-02 09:50:59"
"4254","95716","10",,,"2015-10-02 09:51:03"
"78657","24399","10",,,"2015-10-02 09:51:09"
"2934","null","4","All",,"2015-10-02 09:51:10"
"24399","78657","10",,,"2015-10-02 09:51:13"
"95716","4254","5",,,"2015-10-02 09:51:24"
"30793","20524","4",,,"2015-10-02 09:51:39"
"38454","43702","10","hexidecimal, bitwise (for helpful for MP 4)",,"2015-10-02 09:51:47"
"20524","30793","4",,,"2015-10-02 09:52:18"
"67655","37123","10",,,"2015-10-02 09:52:46"
"67655","37123","10",,,"2015-10-02 09:52:52"
"37123","67655","10",,,"2015-10-02 09:52:53"
"76665","30466","10",,,"2015-10-02 09:53:10"
"30466","76665","10",,,"2015-10-02 09:53:27"
"66638","null","10",,,"2015-10-02 09:53:55"
"11387","56892","7",,,"2015-10-02 09:58:51"
"null","null","10",,,"2015-10-02 10:00:36"
"56892","11387","7",,,"2015-10-02 10:01:33"
"77877","14741","10",,,"2015-10-02 10:03:07"
"90673","12189","10",,,"2015-10-02 10:04:08"
"90673","12189","10",,,"2015-10-02 10:04:11"
"42735","39410","9","bit wise operators and some base 16,2,10 stuff",,"2015-10-02 10:04:20"
"12189","90673","6",,,"2015-10-02 10:04:28"
"14741","77877","5",,,"2015-10-02 10:15:07"
"79310","24087","10",,,"2015-10-02 10:34:34"
"24087","79310","1",,,"2015-10-02 10:35:02"
"97313","32930","10",,,"2015-10-02 11:14:11"
"77209","12725","7",,,"2015-10-02 11:29:40"
"39410","23741","6",,"Converting to and from hex","2015-10-02 11:31:49"
"39410","42735","6",,"Converting to and from hex","2015-10-02 11:32:02"
"7890","69931","10",,,"2015-10-02 12:16:16"
"79622","7112","9",,,"2015-10-02 12:19:38"
"5225","null","10",,,"2015-10-02 12:35:49"
"null","5225","10",,,"2015-10-02 12:41:26"
"50438","7982","6",,,"2015-10-02 12:59:45"
"96160","1001","10",,,"2015-10-02 12:59:52"
"76388","null","5",,,"2015-10-02 13:00:22"
"86831","76388","10",,,"2015-10-02 13:01:45"
"71736","85762","10",,,"2015-10-02 13:05:27"
"85762","71736","10",,,"2015-10-02 13:05:50"
"76388","93507","5",,,"2015-10-02 13:10:42"
"93507","76388","8",,,"2015-10-02 13:10:50"
"98899","33575","5",,,"2015-10-02 13:11:44"
"53748","35400","5",,,"2015-10-02 13:13:00"
"42278","3086","8",,,"2015-10-02 13:18:10"
"52750","15554","6",,,"2015-10-02 13:31:00"
"40031","15196","5",,,"2015-10-02 13:31:14"
"61490","78155","10",,,"2015-10-02 13:35:23"
"89351","47129","8",,"hexidecimal is still a bit confusing","2015-10-02 13:38:28"
"96160","85357","10",,,"2015-10-02 13:39:18"
"85357","96160","9","I am confident with hexadecimal conversions","I want to use bit-wise shift functions in a program.","2015-10-02 13:40:22"
"15554","52750","9",,,"2015-10-02 13:42:45"
"27355","null","7",,,"2015-10-02 13:42:50"
"64471","95496","5","step by step execution of loops","3d array visualisation","2015-10-02 13:42:53"
"95496","64471","9",,,"2015-10-02 13:43:12"
"52893","24018","5",,,"2015-10-02 13:43:18"
"44108","69264","7","arrays","hexadecimals","2015-10-02 13:43:32"
"24018","52893","5",,,"2015-10-02 13:43:37"
"69264","44108","10",,,"2015-10-02 13:43:39"
"87861","97920","5",,,"2015-10-02 13:43:40"
"21019","98054","10",,,"2015-10-02 13:43:49"
"86831","17052","10",,,"2015-10-02 13:43:49"
"353","80760","8",,,"2015-10-02 13:43:56"
"80760","353","7",,,"2015-10-02 13:44:10"
"86831","17052","10",,,"2015-10-02 13:44:13"
"62669","null","6",,,"2015-10-02 13:44:14"
"1506","70442","10",,,"2015-10-02 13:44:17"
"86890","62669","8",,,"2015-10-02 13:44:22"
"17052","86831","10",,,"2015-10-02 13:44:29"
"70442","1506","7",,,"2015-10-02 13:44:30"
